exp	sn	cond	sess	trial	trial_type	dispSize	minProbeTime	respOrder	fixedOrWord	probeBlankTime	screenAdvanceTime	title	typeOfScen	ItemX	x_is_are	x_verb	ItemY	y_is_are	y_verb	actor	questionKey	keybResp	keyDef	keybRT	moral_acceptabilityResp	moral_acceptabilityRT	moral_inacceptabilityResp	moral_inacceptabilityRT	rtBeep	rtDeadline	presentationMode	hide_question
exp2	141	Terrorist1	1	35	1	680	0	k	W	300	0	Tsunami	personal	a thief	is	kill	a homeless adult	is	kill	personally	X>Y	d	No	1340	0	0	0	0	N/A	-1	mask	visible
exp2	141	Terrorist1	1	36	1	680	0	k	W	300	0	Nuclear Plant	personal	a homeless adult	is	kill	an addict	is	kill	personally	X>Y	k	Yes	1472	0	0	0	0	N/A	-1	mask	visible
exp2	141	Terrorist1	1	37	1	680	0	k	W	300	0	Malfunctioning Crane	personal	a college student	is	kill	an elderly person	is	kill	personally	X>Y	k	Yes	1834	0	0	0	0	N/A	-1	mask	visible
exp2	141	Terrorist1	1	38	1	680	0	k	W	300	0	Tsunami	personal	an elderly person	is	kill	an astronaut	is	kill	personally	X>Y	k	Yes	1423	0	0	0	0	N/A	-1	mask	visible
exp2	141	Terrorist1	1	39	1	680	0	k	W	300	0	Space Cargo	personal	an addict	is	kill	a soldier	is	kill	personally	X>Y	d	No	1293	0	0	0	0	N/A	-1	mask	visible
exp2	142	Terrorist1	2	0	0	680	0	k	W	300	0	mall shopping	practice	chocolate cake	is	destroy	fruit	is a	kill	personally	X>Y	d	Yes	12562	0	0	0	0	N/A	-1	mask	visible
exp2	142	Terrorist1	2	1	0	680	0	k	W	300	0	supermarket	practice	ice-cream	is a	kill	cupcakes	is a	destroy	personally	X>Y	d	Yes	5353	0	0	0	0	N/A	-1	mask	visible
exp2	142	Terrorist1	2	2	0	680	0	k	W	300	0	grocery shopping	practice	ice-cream	is a	kill	jello	is a	destroy	personally	X>Y	d	Yes	3814	0	0	0	0	N/A	-1	mask	visible
exp2	142	Terrorist1	2	3	0	680	0	k	W	300	0	party	practice	brownies	is a	kill	cupcakes	is a	destroy	personally	X>Y	k	No	5261	0	0	0	0	N/A	-1	mask	visible
exp2	142	Terrorist1	2	0	1	680	0	k	W	300	0	Nuclear Plant	personal	a rabid possum	is	kill	a homeless adult	is	kill	personally	X>Y	k	No	4785	0	0	0	0	N/A	-1	mask	visible
exp2	142	Terrorist1	2	1	1	680	0	k	W	300	0	Marine	personal	a soldier	is	kill	a rapist	is	kill	personally	X>Y	d	Yes	9078	0	0	0	0	N/A	-1	mask	visible
exp2	142	Terrorist1	2	2	1	680	0	k	W	300	0	Safari	personal	an adult with a deadly contagious disease	is	kill	a life-saving antidote	is	destroy	personally	X>Y	d	Yes	20008	0	0	0	0	N/A	-1	mask	visible
exp2	142	Terrorist1	2	3	1	680	0	k	W	300	0	Lumberjack	personal	an astronaut	is	kill	a congressman	is	kill	personally	X>Y	k	No	26358	0	0	0	0	N/A	-1	mask	visible
exp2	142	Terrorist1	2	4	1	680	0	k	W	300	0	Space ship	personal	a homeless adult	is	kill	a nun	is	kill	personally	X>Y	k	No	17815	0	0	0	0	N/A	-1	mask	visible
exp2	142	Terrorist1	2	5	1	680	0	k	W	300	0	Nuclear Plant	personal	a pedophile	is	kill	a convict	is	kill	personally	X>Y	k	No	20576	0	0	0	0	N/A	-1	mask	visible
exp2	142	Terrorist1	2	6	1	680	0	k	W	300	0	Safari	personal	an orphan	is	kill	a convict	is	kill	personally	X>Y	d	Yes	10763	0	0	0	0	N/A	-1	mask	visible
exp2	142	Terrorist1	2	7	1	680	0	k	W	300	0	Tsunami	personal	a nun	is	kill	a thief	is	kill	personally	X>Y	d	Yes	8445	0	0	0	0	N/A	-1	mask	visible
exp2	142	Terrorist1	2	8	1	680	0	k	W	300	0	Space Cargo	personal	a gang member	is	kill	an addict	is	kill	personally	X>Y	k	No	13482	0	0	0	0	N/A	-1	mask	visible
exp2	142	Terrorist1	2	9	1	680	0	k	W	300	0	Lumberjack	personal	an adult	is	kill	a terrorist	is	kill	personally	X>Y	d	Yes	6434	0	0	0	0	N/A	-1	mask	visible
exp2	142	Terrorist1	2	10	1	680	0	k	W	300	0	Space Cargo	personal	a college student	is	kill	a smartphone	is	destroy	personally	X>Y	d	Yes	12489	0	0	0	0	N/A	-1	mask	visible
exp2	142	Terrorist1	2	11	1	680	0	k	W	300	0	Tsunami	personal	an adult with a deadly contagious disease	is	kill	a mentor	is	kill	personally	X>Y	k	No	9871	0	0	0	0	N/A	-1	mask	visible
exp2	142	Terrorist1	2	12	1	680	0	k	W	300	0	Missile	personal	a life-saving antidote	is	destroy	a rabid possum	is	kill	personally	X>Y	d	Yes	8295	0	0	0	0	N/A	-1	mask	visible
exp2	142	Terrorist1	2	13	1	680	0	k	W	300	0	Lumberjack	personal	an Olympian	is	kill	a congressman	is	kill	personally	X>Y	k	No	6335	0	0	0	0	N/A	-1	mask	visible
exp2	142	Terrorist1	2	14	1	680	0	k	W	300	0	Nuclear Plant	personal	an adult	is	kill	a congressman	is	kill	personally	X>Y	k	No	6684	0	0	0	0	N/A	-1	mask	visible
exp2	142	Terrorist1	2	15	1	680	0	k	W	300	0	Riverbank	personal	a cockroach	is	kill	an Olympian	is	kill	personally	X>Y	k	No	7773	0	0	0	0	N/A	-1	mask	visible
exp2	142	Terrorist1	2	16	1	680	0	k	W	300	0	Safari	personal	a life-saving antidote	is	destroy	a rapist	is	kill	personally	X>Y	d	Yes	10396	0	0	0	0	N/A	-1	mask	visible
exp2	142	Terrorist1	2	17	1	680	0	k	W	300	0	Missile	personal	a mentor	is	kill	a gang member	is	kill	personally	X>Y	d	Yes	9080	0	0	0	0	N/A	-1	mask	visible
exp2	142	Terrorist1	2	18	1	680	0	k	W	300	0	Malfunctioning Crane	personal	a rabid possum	is	kill	a nun	is	kill	personally	X>Y	k	No	10859	0	0	0	0	N/A	-1	mask	visible
exp2	142	Terrorist1	2	19	1	680	0	k	W	300	0	Lumberjack	personal	a gang member	is	kill	an adult	is	kill	personally	X>Y	k	No	7411	0	0	0	0	N/A	-1	mask	visible
exp2	142	Terrorist1	2	20	1	680	0	k	W	300	0	Riverbank	personal	a convict	is	kill	an addict	is	kill	personally	X>Y	k	No	10899	0	0	0	0	N/A	-1	mask	visible
exp2	142	Terrorist1	2	21	1	680	0	k	W	300	0	Missile	personal	a college student	is	kill	an Olympian	is	kill	personally	X>Y	k	No	12739	0	0	0	0	N/A	-1	mask	visible
exp2	142	Terrorist1	2	22	1	680	0	k	W	300	0	Tsunami	personal	an Olympian	is	kill	a smartphone	is	destroy	personally	X>Y	d	Yes	9896	0	0	0	0	N/A	-1	mask	visible
exp2	142	Terrorist1	2	23	1	680	0	k	W	300	0	Marine	personal	a nun	is	kill	a mentor	is	kill	personally	X>Y	k	No	5581	0	0	0	0	N/A	-1	mask	visible
exp2	142	Terrorist1	2	24	1	680	0	k	W	300	0	Marine	personal	a pedophile	is	kill	an elderly person	is	kill	personally	X>Y	k	No	21241	0	0	0	0	N/A	-1	mask	visible
exp2	142	Terrorist1	2	25	1	680	0	k	W	300	0	Marine	personal	an addict	is	kill	a soldier	is	kill	personally	X>Y	k	No	3115	0	0	0	0	N/A	-1	mask	visible
exp2	142	Terrorist1	2	26	1	680	0	k	W	300	0	Malfunctioning Crane	personal	an astronaut	is	kill	a rapist	is	kill	personally	X>Y	d	Yes	12041	0	0	0	0	N/A	-1	mask	visible
exp2	142	Terrorist1	2	27	1	680	0	k	W	300	0	Tsunami	personal	an orphan	is	kill	a convict	is	kill	personally	X>Y	d	Yes	7971	0	0	0	0	N/A	-1	mask	visible
exp2	142	Terrorist1	2	28	1	680	0	k	W	300	0	Riverbank	personal	a gang member	is	kill	a college student	is	kill	personally	X>Y	k	No	8933	0	0	0	0	N/A	-1	mask	visible
exp2	142	Terrorist1	2	29	1	680	0	k	W	300	0	Nuclear Plant	personal	a smartphone	is	destroy	a nun	is	kill	personally	X>Y	k	No	13549	0	0	0	0	N/A	-1	mask	visible
exp2	142	Terrorist1	2	30	1	680	0	k	W	300	0	Space ship	personal	a celebrity	is	kill	an assassin	is	kill	personally	X>Y	d	Yes	21572	0	0	0	0	N/A	-1	mask	visible
exp2	142	Terrorist1	2	31	1	680	0	k	W	300	0	Space ship	personal	a celebrity	is	kill	an assassin	is	kill	personally	X>Y	d	Yes	8400	0	0	0	0	N/A	-1	mask	visible
exp2	142	Terrorist1	2	32	1	680	0	k	W	300	0	Space Cargo	personal	an astronaut	is	kill	an assassin	is	kill	personally	X>Y	d	Yes	4977	0	0	0	0	N/A	-1	mask	visible
exp2	142	Terrorist1	2	33	1	680	0	k	W	300	0	Space ship	personal	a celebrity	is	kill	a billionaire	is	kill	personally	X>Y	k	No	13881	0	0	0	0	N/A	-1	mask	visible
exp2	142	Terrorist1	2	34	1	680	0	k	W	300	0	Malfunctioning Crane	personal	a college student	is	kill	a judge	is	kill	personally	X>Y	k	No	10375	0	0	0	0	N/A	-1	mask	visible
exp2	142	Terrorist1	2	35	1	680	0	k	W	300	0	Space Cargo	personal	a police officer	is	kill	a rapist	is	kill	personally	X>Y	d	Yes	7243	0	0	0	0	N/A	-1	mask	visible
exp2	142	Terrorist1	2	36	1	680	0	k	W	300	0	Safari	personal	a pedophile	is	kill	an orphan	is	kill	personally	X>Y	k	No	14693	0	0	0	0	N/A	-1	mask	visible
exp2	142	Terrorist1	2	37	1	680	0	k	W	300	0	Missile	personal	an Olympian	is	kill	an adult	is	kill	personally	X>Y	k	No	4175	0	0	0	0	N/A	-1	mask	visible
exp2	142	Terrorist1	2	38	1	680	0	k	W	300	0	Riverbank	personal	an adult	is	kill	a celebrity	is	kill	personally	X>Y	k	No	6552	0	0	0	0	N/A	-1	mask	visible
exp2	142	Terrorist1	2	39	1	680	0	k	W	300	0	Malfunctioning Crane	personal	a rabid possum	is	kill	a soldier	is	kill	personally	X>Y	k	No	3825	0	0	0	0	N/A	-1	mask	visible
exp2	143	Terrorist1	1	0	0	680	0	k	W	300	0	party	practice	brownies	is a	kill	tiramisu	is a	kill	personally	X>Y	k	Yes	27799	0	0	0	0	N/A	-1	mask	visible
exp2	143	Terrorist1	1	1	0	680	0	k	W	300	0	mall shopping	practice	tiramisu	is a	kill	ice-cream	is a	kill	personally	X>Y	k	Yes	13939	0	0	0	0	N/A	-1	mask	visible
exp2	143	Terrorist1	1	2	0	680	0	k	W	300	0	grocery shopping	practice	tiramisu	is a	kill	chocolate chip cookies	are	destroy	personally	X>Y	k	Yes	11396	0	0	0	0	N/A	-1	mask	visible
exp2	143	Terrorist1	1	3	0	680	0	k	W	300	0	supermarket	practice	chocolate chip cookies	are	destroy	chocolate cake	is	destroy	personally	X>Y	k	Yes	5391	0	0	0	0	N/A	-1	mask	visible
exp2	143	Terrorist1	1	0	1	680	0	k	W	300	0	Safari	personal	a celebrity	is	kill	an Olympian	is	kill	personally	X>Y	k	Yes	16794	0	0	0	0	N/A	-1	mask	visible
exp2	143	Terrorist1	1	1	1	680	0	k	W	300	0	Missile	personal	a celebrity	is	kill	an orphan	is	kill	personally	X>Y	k	Yes	4990	0	0	0	0	N/A	-1	mask	visible
exp2	143	Terrorist1	1	2	1	680	0	k	W	300	0	Malfunctioning Crane	personal	a billionaire	is	kill	a terrorist	is	kill	personally	X>Y	k	Yes	6862	0	0	0	0	N/A	-1	mask	visible
exp2	143	Terrorist1	1	3	1	680	0	k	W	300	0	Space ship	personal	a mentor	is	kill	a thief	is	kill	personally	X>Y	k	Yes	4269	0	0	0	0	N/A	-1	mask	visible
exp2	143	Terrorist1	1	4	1	680	0	k	W	300	0	Riverbank	personal	a nun	is	kill	an adult with a deadly contagious disease	is	kill	personally	X>Y	k	Yes	6912	0	0	0	0	N/A	-1	mask	visible
exp2	143	Terrorist1	1	5	1	680	0	k	W	300	0	Riverbank	personal	a smartphone	is	destroy	a gang member	is	kill	personally	X>Y	d	No	5163	0	0	0	0	N/A	-1	mask	visible
exp2	143	Terrorist1	1	6	1	680	0	k	W	300	0	Marine	personal	a convict	is	kill	an elderly person	is	kill	personally	X>Y	k	Yes	5716	0	0	0	0	N/A	-1	mask	visible
exp2	143	Terrorist1	1	7	1	680	0	k	W	300	0	Space ship	personal	an orphan	is	kill	a gang member	is	kill	personally	X>Y	k	Yes	7062	0	0	0	0	N/A	-1	mask	visible
exp2	143	Terrorist1	1	8	1	680	0	k	W	300	0	Lumberjack	personal	an adult with a deadly contagious disease	is	kill	a college student	is	kill	personally	X>Y	d	No	5465	0	0	0	0	N/A	-1	mask	visible
exp2	143	Terrorist1	1	9	1	680	0	k	W	300	0	Space Cargo	personal	a terrorist	is	kill	a cockroach	is	kill	personally	X>Y	k	Yes	4255	0	0	0	0	N/A	-1	mask	visible
exp2	143	Terrorist1	1	10	1	680	0	k	W	300	0	Safari	personal	a judge	is	kill	a pedophile	is	kill	personally	X>Y	k	Yes	3922	0	0	0	0	N/A	-1	mask	visible
exp2	143	Terrorist1	1	11	1	680	0	k	W	300	0	Malfunctioning Crane	personal	a judge	is	kill	a police officer	is	kill	personally	X>Y	k	Yes	12219	0	0	0	0	N/A	-1	mask	visible
exp2	143	Terrorist1	1	12	1	680	0	k	W	300	0	Tsunami	personal	a smartphone	is	destroy	a terrorist	is	kill	personally	X>Y	d	No	2675	0	0	0	0	N/A	-1	mask	visible
exp2	143	Terrorist1	1	13	1	680	0	k	W	300	0	Missile	personal	a convict	is	kill	a homeless adult	is	kill	personally	X>Y	k	Yes	6236	0	0	0	0	N/A	-1	mask	visible
exp2	143	Terrorist1	1	14	1	680	0	k	W	300	0	Space Cargo	personal	a soldier	is	kill	a cockroach	is	kill	personally	X>Y	k	Yes	2474	0	0	0	0	N/A	-1	mask	visible
exp2	143	Terrorist1	1	15	1	680	0	k	W	300	0	Lumberjack	personal	an assassin	is	kill	a mentor	is	kill	personally	X>Y	d	No	3020	0	0	0	0	N/A	-1	mask	visible
exp2	143	Terrorist1	1	16	1	680	0	k	W	300	0	Marine	personal	a rapist	is	kill	an orphan	is	kill	personally	X>Y	d	No	4912	0	0	0	0	N/A	-1	mask	visible
exp2	143	Terrorist1	1	17	1	680	0	k	W	300	0	Malfunctioning Crane	personal	a cockroach	is	kill	a thief	is	kill	personally	X>Y	d	No	3479	0	0	0	0	N/A	-1	mask	visible
exp2	143	Terrorist1	1	18	1	680	0	k	W	300	0	Malfunctioning Crane	personal	a police officer	is	kill	a mentor	is	kill	personally	X>Y	k	Yes	7260	0	0	0	0	N/A	-1	mask	visible
exp2	143	Terrorist1	1	19	1	680	0	k	W	300	0	Nuclear Plant	personal	a soldier	is	kill	a rabid possum	is	kill	personally	X>Y	k	Yes	3785	0	0	0	0	N/A	-1	mask	visible
exp2	143	Terrorist1	1	20	1	680	0	k	W	300	0	Riverbank	personal	a pedophile	is	kill	a convict	is	kill	personally	X>Y	d	No	5558	0	0	0	0	N/A	-1	mask	visible
exp2	143	Terrorist1	1	21	1	680	0	k	W	300	0	Missile	personal	a life-saving antidote	is	destroy	an addict	is	kill	personally	X>Y	d	No	9818	0	0	0	0	N/A	-1	mask	visible
exp2	143	Terrorist1	1	22	1	680	0	k	W	300	0	Missile	personal	an Olympian	is	kill	a homeless adult	is	kill	personally	X>Y	k	Yes	2866	0	0	0	0	N/A	-1	mask	visible
exp2	143	Terrorist1	1	23	1	680	0	k	W	300	0	Space ship	personal	an orphan	is	kill	a police officer	is	kill	personally	X>Y	k	Yes	10505	0	0	0	0	N/A	-1	mask	visible
exp2	143	Terrorist1	1	24	1	680	0	k	W	300	0	Lumberjack	personal	a pedophile	is	kill	a congressman	is	kill	personally	X>Y	d	No	3187	0	0	0	0	N/A	-1	mask	visible
exp2	143	Terrorist1	1	25	1	680	0	k	W	300	0	Safari	personal	a smartphone	is	destroy	a life-saving antidote	is	destroy	personally	X>Y	d	No	12730	0	0	0	0	N/A	-1	mask	visible
exp2	143	Terrorist1	1	26	1	680	0	k	W	300	0	Lumberjack	personal	a rabid possum	is	kill	a convict	is	kill	personally	X>Y	d	No	2887	0	0	0	0	N/A	-1	mask	visible
exp2	143	Terrorist1	1	27	1	680	0	k	W	300	0	Space ship	personal	a convict	is	kill	an orphan	is	kill	personally	X>Y	d	No	6270	0	0	0	0	N/A	-1	mask	visible
exp2	143	Terrorist1	1	28	1	680	0	k	W	300	0	Nuclear Plant	personal	a judge	is	kill	a rapist	is	kill	personally	X>Y	k	Yes	1931	0	0	0	0	N/A	-1	mask	visible
exp2	143	Terrorist1	1	29	1	680	0	k	W	300	0	Space Cargo	personal	a judge	is	kill	an elderly person	is	kill	personally	X>Y	k	Yes	6713	0	0	0	0	N/A	-1	mask	visible
exp2	143	Terrorist1	1	30	1	680	0	k	W	300	0	Space Cargo	personal	a cockroach	is	kill	a police officer	is	kill	personally	X>Y	d	No	1836	0	0	0	0	N/A	-1	mask	visible
exp2	143	Terrorist1	1	31	1	680	0	k	W	300	0	Nuclear Plant	personal	a smartphone	is	destroy	a gang member	is	kill	personally	X>Y	d	No	2916	0	0	0	0	N/A	-1	mask	visible
exp2	143	Terrorist1	1	32	1	680	0	k	W	300	0	Tsunami	personal	a cockroach	is	kill	a homeless adult	is	kill	personally	X>Y	d	No	2093	0	0	0	0	N/A	-1	mask	visible
exp2	143	Terrorist1	1	33	1	680	0	k	W	300	0	Nuclear Plant	personal	a judge	is	kill	a police officer	is	kill	personally	X>Y	k	Yes	4707	0	0	0	0	N/A	-1	mask	visible
exp2	143	Terrorist1	1	34	1	680	0	k	W	300	0	Riverbank	personal	an adult with a deadly contagious disease	is	kill	an Olympian	is	kill	personally	X>Y	d	No	3892	0	0	0	0	N/A	-1	mask	visible
exp2	143	Terrorist1	1	35	1	680	0	k	W	300	0	Marine	personal	a police officer	is	kill	a mentor	is	kill	personally	X>Y	d	No	3538	0	0	0	0	N/A	-1	mask	visible
exp2	143	Terrorist1	1	36	1	680	0	k	W	300	0	Safari	personal	an addict	is	kill	a mentor	is	kill	personally	X>Y	d	No	4585	0	0	0	0	N/A	-1	mask	visible
exp2	143	Terrorist1	1	37	1	680	0	k	W	300	0	Tsunami	personal	a life-saving antidote	is	destroy	a thief	is	kill	personally	X>Y	d	No	2916	0	0	0	0	N/A	-1	mask	visible
exp2	143	Terrorist1	1	38	1	680	0	k	W	300	0	Tsunami	personal	a convict	is	kill	a smartphone	is	destroy	personally	X>Y	k	Yes	3203	0	0	0	0	N/A	-1	mask	visible
exp2	143	Terrorist1	1	39	1	680	0	k	W	300	0	Marine	personal	a cockroach	is	kill	an assassin	is	kill	personally	X>Y	d	No	3790	0	0	0	0	N/A	-1	mask	visible
exp2	144	Terrorist1	1	0	0	680	0	k	W	300	0	supermarket	practice	chocolate chip cookies	are	destroy	brownies	is a	kill	personally	X>Y	d	Yes	5884	0	0	0	0	N/A	-1	mask	visible
exp2	144	Terrorist1	1	1	0	680	0	k	W	300	0	party	practice	tiramisu	is a	kill	cupcakes	is a	destroy	personally	X>Y	k	No	5644	0	0	0	0	N/A	-1	mask	visible
exp2	144	Terrorist1	1	2	0	680	0	k	W	300	0	grocery shopping	practice	jello	is a	destroy	chocolate cake	is	destroy	personally	X>Y	d	Yes	3952	0	0	0	0	N/A	-1	mask	visible
exp2	144	Terrorist1	1	3	0	680	0	k	W	300	0	mall shopping	practice	brownies	is a	kill	tiramisu	is a	kill	personally	X>Y	k	No	9245	0	0	0	0	N/A	-1	mask	visible
exp2	144	Terrorist1	1	0	1	680	0	k	W	300	0	Space Cargo	personal	a convict	is	kill	a congressman	is	kill	personally	X>Y	k	No	8197	0	0	0	0	N/A	-1	mask	visible
exp2	144	Terrorist1	1	1	1	680	0	k	W	300	0	Space ship	personal	an Olympian	is	kill	an adult	is	kill	personally	X>Y	k	No	5121	0	0	0	0	N/A	-1	mask	visible
exp2	144	Terrorist1	1	2	1	680	0	k	W	300	0	Space Cargo	personal	a soldier	is	kill	an Olympian	is	kill	personally	X>Y	d	Yes	4690	0	0	0	0	N/A	-1	mask	visible
exp2	144	Terrorist1	1	3	1	680	0	k	W	300	0	Riverbank	personal	a soldier	is	kill	an elderly person	is	kill	personally	X>Y	d	Yes	6359	0	0	0	0	N/A	-1	mask	visible
exp2	144	Terrorist1	1	4	1	680	0	k	W	300	0	Riverbank	personal	a gang member	is	kill	a judge	is	kill	personally	X>Y	k	No	3778	0	0	0	0	N/A	-1	mask	visible
exp2	144	Terrorist1	1	5	1	680	0	k	W	300	0	Malfunctioning Crane	personal	a convict	is	kill	a smartphone	is	destroy	personally	X>Y	d	Yes	9392	0	0	0	0	N/A	-1	mask	visible
exp2	144	Terrorist1	1	6	1	680	0	k	W	300	0	Space ship	personal	a cockroach	is	kill	a police officer	is	kill	personally	X>Y	k	No	2938	0	0	0	0	N/A	-1	mask	visible
exp2	144	Terrorist1	1	7	1	680	0	k	W	300	0	Marine	personal	a terrorist	is	kill	a convict	is	kill	personally	X>Y	k	No	6150	0	0	0	0	N/A	-1	mask	visible
exp2	144	Terrorist1	1	8	1	680	0	k	W	300	0	Riverbank	personal	an elderly person	is	kill	an assassin	is	kill	personally	X>Y	d	Yes	5073	0	0	0	0	N/A	-1	mask	visible
exp2	144	Terrorist1	1	9	1	680	0	k	W	300	0	Missile	personal	an adult with a deadly contagious disease	is	kill	a rabid possum	is	kill	personally	X>Y	d	Yes	11344	0	0	0	0	N/A	-1	mask	visible
exp2	144	Terrorist1	1	10	1	680	0	k	W	300	0	Space Cargo	personal	an assassin	is	kill	a pedophile	is	kill	personally	X>Y	d	Yes	5118	0	0	0	0	N/A	-1	mask	visible
exp2	144	Terrorist1	1	11	1	680	0	k	W	300	0	Safari	personal	a life-saving antidote	is	destroy	a police officer	is	kill	personally	X>Y	d	Yes	5454	0	0	0	0	N/A	-1	mask	visible
exp2	144	Terrorist1	1	12	1	680	0	k	W	300	0	Malfunctioning Crane	personal	a mentor	is	kill	a life-saving antidote	is	destroy	personally	X>Y	d	Yes	6224	0	0	0	0	N/A	-1	mask	visible
exp2	144	Terrorist1	1	13	1	680	0	k	W	300	0	Tsunami	personal	a celebrity	is	kill	an adult	is	kill	personally	X>Y	k	No	5120	0	0	0	0	N/A	-1	mask	visible
exp2	144	Terrorist1	1	14	1	680	0	k	W	300	0	Space Cargo	personal	a life-saving antidote	is	destroy	an orphan	is	kill	personally	X>Y	k	No	4355	0	0	0	0	N/A	-1	mask	visible
exp2	144	Terrorist1	1	15	1	680	0	k	W	300	0	Missile	personal	a soldier	is	kill	an adult	is	kill	personally	X>Y	d	Yes	4800	0	0	0	0	N/A	-1	mask	visible
exp2	144	Terrorist1	1	16	1	680	0	k	W	300	0	Marine	personal	a soldier	is	kill	a rapist	is	kill	personally	X>Y	d	Yes	3265	0	0	0	0	N/A	-1	mask	visible
exp2	144	Terrorist1	1	17	1	680	0	k	W	300	0	Missile	personal	a soldier	is	kill	a college student	is	kill	personally	X>Y	d	Yes	4513	0	0	0	0	N/A	-1	mask	visible
exp2	144	Terrorist1	1	18	1	680	0	k	W	300	0	Lumberjack	personal	an addict	is	kill	an adult with a deadly contagious disease	is	kill	personally	X>Y	d	Yes	6026	0	0	0	0	N/A	-1	mask	visible
exp2	144	Terrorist1	1	19	1	680	0	k	W	300	0	Missile	personal	a convict	is	kill	a rapist	is	kill	personally	X>Y	d	Yes	4496	0	0	0	0	N/A	-1	mask	visible
exp2	144	Terrorist1	1	20	1	680	0	k	W	300	0	Riverbank	personal	a cockroach	is	kill	a life-saving antidote	is	destroy	personally	X>Y	k	No	3739	0	0	0	0	N/A	-1	mask	visible
exp2	144	Terrorist1	1	21	1	680	0	k	W	300	0	Nuclear Plant	personal	a judge	is	kill	an astronaut	is	kill	personally	X>Y	k	No	3564	0	0	0	0	N/A	-1	mask	visible
exp2	144	Terrorist1	1	22	1	680	0	k	W	300	0	Tsunami	personal	a thief	is	kill	a terrorist	is	kill	personally	X>Y	d	Yes	4515	0	0	0	0	N/A	-1	mask	visible
exp2	144	Terrorist1	1	23	1	680	0	k	W	300	0	Nuclear Plant	personal	a congressman	is	kill	a life-saving antidote	is	destroy	personally	X>Y	k	No	4009	0	0	0	0	N/A	-1	mask	visible
exp2	144	Terrorist1	1	24	1	680	0	k	W	300	0	Tsunami	personal	a thief	is	kill	a soldier	is	kill	personally	X>Y	k	No	3644	0	0	0	0	N/A	-1	mask	visible
exp2	144	Terrorist1	1	25	1	680	0	k	W	300	0	Lumberjack	personal	a nun	is	kill	an astronaut	is	kill	personally	X>Y	d	Yes	3317	0	0	0	0	N/A	-1	mask	visible
exp2	144	Terrorist1	1	26	1	680	0	k	W	300	0	Marine	personal	a convict	is	kill	an Olympian	is	kill	personally	X>Y	k	No	3425	0	0	0	0	N/A	-1	mask	visible
exp2	144	Terrorist1	1	27	1	680	0	k	W	300	0	Tsunami	personal	an addict	is	kill	a nun	is	kill	personally	X>Y	k	No	5169	0	0	0	0	N/A	-1	mask	visible
exp2	144	Terrorist1	1	28	1	680	0	k	W	300	0	Space ship	personal	a pedophile	is	kill	an astronaut	is	kill	personally	X>Y	k	No	2149	0	0	0	0	N/A	-1	mask	visible
exp2	144	Terrorist1	1	29	1	680	0	k	W	300	0	Malfunctioning Crane	personal	a thief	is	kill	an elderly person	is	kill	personally	X>Y	k	No	6770	0	0	0	0	N/A	-1	mask	visible
exp2	144	Terrorist1	1	30	1	680	0	k	W	300	0	Lumberjack	personal	a homeless adult	is	kill	a convict	is	kill	personally	X>Y	d	Yes	3882	0	0	0	0	N/A	-1	mask	visible
exp2	144	Terrorist1	1	31	1	680	0	k	W	300	0	Space ship	personal	an astronaut	is	kill	a billionaire	is	kill	personally	X>Y	d	Yes	3096	0	0	0	0	N/A	-1	mask	visible
exp2	144	Terrorist1	1	32	1	680	0	k	W	300	0	Safari	personal	an orphan	is	kill	a gang member	is	kill	personally	X>Y	d	Yes	3061	0	0	0	0	N/A	-1	mask	visible
exp2	144	Terrorist1	1	33	1	680	0	k	W	300	0	Safari	personal	an adult	is	kill	a celebrity	is	kill	personally	X>Y	d	Yes	2743	0	0	0	0	N/A	-1	mask	visible
exp2	144	Terrorist1	1	34	1	680	0	k	W	300	0	Safari	personal	a gang member	is	kill	a billionaire	is	kill	personally	X>Y	k	No	3621	0	0	0	0	N/A	-1	mask	visible
exp2	144	Terrorist1	1	35	1	680	0	k	W	300	0	Malfunctioning Crane	personal	a pedophile	is	kill	a life-saving antidote	is	destroy	personally	X>Y	k	No	2127	0	0	0	0	N/A	-1	mask	visible
exp2	144	Terrorist1	1	36	1	680	0	k	W	300	0	Lumberjack	personal	a judge	is	kill	an elderly person	is	kill	personally	X>Y	k	No	3069	0	0	0	0	N/A	-1	mask	visible
exp2	144	Terrorist1	1	37	1	680	0	k	W	300	0	Marine	personal	a rabid possum	is	kill	an adult	is	kill	personally	X>Y	k	No	2294	0	0	0	0	N/A	-1	mask	visible
exp2	144	Terrorist1	1	38	1	680	0	k	W	300	0	Nuclear Plant	personal	a pedophile	is	kill	a police officer	is	kill	personally	X>Y	k	No	2550	0	0	0	0	N/A	-1	mask	visible
exp2	144	Terrorist1	1	39	1	680	0	k	W	300	0	Nuclear Plant	personal	a mentor	is	kill	a soldier	is	kill	personally	X>Y	k	No	2929	0	0	0	0	N/A	-1	mask	visible
exp2	145	Terrorist1	1	0	0	680	0	k	W	300	0	supermarket	practice	cupcakes	is a	destroy	brownies	is a	kill	personally	X>Y	d	No	8412	0	0	0	0	N/A	-1	mask	visible
exp2	145	Terrorist1	1	1	0	680	0	k	W	300	0	party	practice	tiramisu	is a	kill	chocolate chip cookies	are	destroy	personally	X>Y	d	No	4754	0	0	0	0	N/A	-1	mask	visible
